transaction_id,account_id,amount,type,category,transaction_date
15233,13,35148,debit,salary,2024-08-01
15234,664,3849,credit,salary,2024-03-28
15235,428,35406,credit,transfer,2024-11-18
15236,825,25692,credit,atm,2024-09-26
15237,864,49695,credit,salary,2024-09-12
15238,400,18551,credit,atm,2024-02-16
15239,992,28358,debit,food,2024-01-24
15240,109,44858,debit,salary,2024-12-12
15241,485,35402,credit,food,2024-09-06
15242,888,32956,debit,food,2024-10-13
15243,356,21721,debit,shopping,2024-02-17
15244,149,6677,debit,food,2024-02-14
15245,879,19794,credit,food,2024-06-05
15246,716,8363,debit,transfer,2024-04-28
15247,307,17305,debit,food,2024-04-19
15248,533,8172,debit,salary,2024-07-09
15249,60,45406,credit,transfer,2024-02-17
15250,435,43976,debit,shopping,2024-07-12
15251,21,40230,debit,shopping,2024-02-06
15252,875,43102,debit,food,2024-09-07
15253,382,5791,debit,atm,2024-05-05
15254,245,22213,debit,shopping,2024-02-14
15255,902,2053,credit,shopping,2024-07-03
15256,73,5063,credit,shopping,2024-01-18
15257,449,38854,debit,salary,2024-01-13
15258,76,40620,debit,atm,2024-11-24
15259,698,27969,credit,food,2024-10-11
15260,590,11545,debit,food,2024-11-07
15261,390,37859,debit,transfer,2024-07-20
15262,577,20285,credit,salary,2024-01-20
15263,342,8547,credit,atm,2024-08-16
15264,290,34799,credit,transfer,2024-08-20
15265,568,33740,debit,atm,2024-07-07
15266,331,8054,credit,shopping,2024-03-26
15267,259,18045,debit,atm,2024-04-27
15268,426,38394,debit,transfer,2024-06-19
15269,702,13020,credit,salary,2024-06-23
15270,6,30084,debit,salary,2024-10-08
15271,6,5660,debit,shopping,2024-05-08
15272,191,15489,credit,food,2024-08-10
15273,148,24365,credit,transfer,2024-07-19
15274,405,41953,debit,food,2024-01-26
15275,258,7815,debit,shopping,2024-03-04
15276,730,19168,credit,atm,2024-07-08
15277,479,9538,credit,atm,2024-09-18
15278,90,49998,credit,shopping,2024-09-05
15279,824,5343,debit,salary,2024-04-19
15280,864,28729,debit,transfer,2024-11-13
15281,10,39694,debit,shopping,2024-03-06
15282,87,4185,debit,shopping,2024-06-18
15283,762,38985,debit,transfer,2024-01-27
15284,838,17490,debit,salary,2024-11-16
15285,151,24613,debit,salary,2024-10-12
15286,988,20794,debit,transfer,2024-03-22
15287,625,41950,debit,food,2024-04-07
15288,30,43551,debit,atm,2024-07-31
15289,128,14984,debit,transfer,2024-03-05
15290,78,2976,debit,salary,2024-06-23
15291,421,26307,debit,food,2024-06-08
15292,55,5656,debit,shopping,2024-12-28
15293,480,20591,debit,shopping,2024-06-10
15294,305,38109,credit,shopping,2024-04-26
15295,546,48774,credit,atm,2024-09-26
15296,105,47782,debit,salary,2024-01-05
15297,172,32325,credit,food,2024-02-05
15298,499,38537,debit,salary,2024-05-05
15299,22,5499,debit,atm,2024-09-02
15300,287,41801,credit,atm,2024-12-17
15301,391,13748,debit,transfer,2024-09-21
15302,617,30987,debit,salary,2024-04-18
15303,149,43036,credit,shopping,2024-06-11
15304,272,40363,credit,transfer,2024-11-26
15305,788,48473,credit,salary,2024-02-15
15306,299,21904,credit,transfer,2024-04-14
15307,172,31019,debit,transfer,2024-09-25
15308,47,47072,debit,food,2024-03-01
15309,626,28247,debit,transfer,2024-01-30
15310,787,19395,debit,atm,2024-04-07
15311,816,6997,debit,shopping,2024-02-01
15312,992,11376,credit,food,2024-12-03
15313,207,38353,debit,transfer,2024-08-18
15314,453,5938,debit,food,2024-11-07
15315,395,17257,debit,shopping,2024-07-13
15316,975,2244,debit,shopping,2024-12-24
15317,925,14506,credit,food,2024-11-06
15318,754,42052,debit,salary,2024-04-07
15319,301,26514,debit,shopping,2024-05-15
15320,708,38848,debit,atm,2024-02-01
15321,676,47560,debit,atm,2024-12-25
15322,176,29583,debit,transfer,2024-11-29
15323,855,47747,debit,salary,2024-11-20
15324,783,11613,debit,salary,2024-09-19
15325,110,44902,debit,transfer,2024-10-02
15326,684,26551,credit,shopping,2024-11-13
15327,963,41009,debit,food,2024-05-28
15328,864,48191,debit,salary,2024-04-01
15329,202,41063,debit,salary,2024-02-07
15330,168,22772,debit,shopping,2024-04-14
15331,614,41224,debit,food,2024-06-13
15332,86,12731,credit,atm,2024-01-17
15333,654,34765,debit,salary,2024-06-09
15334,959,32391,debit,shopping,2024-01-10
15335,849,21917,debit,salary,2024-02-06
15336,725,11532,credit,atm,2024-05-06
15337,51,19051,debit,transfer,2024-09-07
15338,112,8230,debit,shopping,2024-10-10
15339,463,44567,debit,food,2024-08-02
15340,442,23236,credit,transfer,2024-06-18
15341,271,2659,debit,food,2024-04-29
15342,577,14844,debit,atm,2024-02-27
15343,344,31255,debit,food,2024-06-24
15344,183,42398,credit,salary,2024-01-16
15345,503,21121,debit,atm,2024-08-22
15346,844,17096,debit,transfer,2024-08-11
15347,10,13287,debit,salary,2024-03-02
15348,494,36002,credit,salary,2024-12-30
15349,234,18106,debit,atm,2024-03-29
15350,298,16475,debit,food,2024-12-22
15351,244,30258,debit,food,2024-05-22
15352,509,47778,credit,transfer,2024-01-16
15353,351,3169,credit,atm,2024-07-27
15354,267,6586,debit,transfer,2024-01-27
15355,630,17739,debit,shopping,2024-02-16
15356,656,35528,debit,atm,2024-06-02
15357,893,28900,credit,shopping,2024-12-26
15358,201,25718,debit,transfer,2024-05-18
15359,239,37320,debit,shopping,2024-03-31
15360,334,11969,debit,shopping,2024-01-09
15361,915,4276,debit,salary,2024-06-30
15362,415,36554,debit,salary,2024-01-11
15363,969,26580,debit,transfer,2024-01-07
15364,484,31600,debit,transfer,2024-01-28
15365,437,5337,credit,food,2024-03-02
15366,999,26553,credit,shopping,2024-06-12
15367,246,890,debit,food,2024-04-24
15368,858,47695,debit,food,2024-03-13
15369,8,47054,credit,atm,2024-04-08
15370,152,41284,debit,food,2024-07-09
15371,392,14854,debit,food,2024-11-02
15372,211,13167,debit,shopping,2024-07-23
15373,367,16709,debit,food,2024-10-30
15374,944,28081,debit,shopping,2024-03-08
15375,670,19663,debit,shopping,2024-09-22
15376,570,9103,debit,food,2024-01-26
15377,86,27168,debit,shopping,2024-08-29
15378,55,47096,debit,transfer,2024-05-24
15379,713,4323,debit,transfer,2024-06-03
15380,634,24004,credit,shopping,2024-10-04
15381,446,36934,credit,transfer,2024-04-17
15382,620,20846,debit,atm,2024-02-05
15383,304,31504,debit,salary,2024-10-15
15384,132,21507,credit,transfer,2024-12-16
15385,421,20793,credit,food,2024-06-29
15386,904,33114,credit,transfer,2024-09-11
15387,385,22221,debit,atm,2024-12-14
15388,988,26503,debit,atm,2024-06-05
15389,198,11737,credit,atm,2024-12-22
15390,47,8712,debit,transfer,2024-05-02
15391,740,30510,debit,salary,2024-11-09
15392,757,5260,debit,food,2024-09-27
15393,203,34239,debit,salary,2024-06-30
15394,261,7828,debit,transfer,2024-08-30
15395,690,4338,debit,salary,2024-07-08
15396,24,26864,credit,shopping,2024-02-26
15397,687,18564,debit,food,2024-05-07
15398,786,32043,debit,shopping,2024-03-19
15399,340,30938,debit,shopping,2024-03-11
15400,412,6019,debit,salary,2024-02-27
15401,973,37192,credit,shopping,2024-10-11
15402,261,7897,debit,food,2024-02-15
15403,286,22567,debit,shopping,2024-08-30
15404,513,23836,debit,transfer,2024-02-23
15405,86,9121,debit,food,2024-07-26
15406,850,3158,debit,transfer,2024-12-19
15407,430,9141,debit,transfer,2024-03-25
15408,581,38202,debit,atm,2024-01-07
15409,31,1253,credit,atm,2024-10-11
15410,710,37808,debit,transfer,2024-05-16
15411,603,47475,debit,shopping,2024-02-18
15412,440,12121,debit,transfer,2024-11-22
15413,985,27358,debit,transfer,2024-11-29
15414,349,35947,debit,atm,2024-12-15
15415,895,49654,credit,salary,2024-12-09
15416,412,19459,debit,salary,2024-11-06
15417,528,26278,debit,salary,2024-07-11
15418,310,13014,debit,transfer,2024-03-24
15419,949,7636,debit,transfer,2024-04-04
15420,396,33848,debit,shopping,2024-01-15
15421,788,39548,debit,atm,2024-06-27
15422,338,46232,debit,transfer,2024-02-03
15423,674,10586,credit,food,2024-03-09
15424,437,2484,debit,food,2024-09-02
15425,704,44412,debit,atm,2024-08-01
15426,663,45188,debit,food,2024-01-12
15427,365,41858,credit,food,2024-06-21
15428,923,10887,debit,atm,2024-06-07
15429,113,34234,debit,transfer,2024-11-05
15430,785,35806,debit,transfer,2024-08-08
15431,176,17746,debit,shopping,2024-05-29
15432,149,6287,credit,transfer,2024-08-27
15433,178,8595,credit,food,2024-03-12
15434,936,9985,credit,food,2024-07-10
15435,382,18800,debit,shopping,2024-11-11
15436,223,15118,debit,atm,2024-08-16
15437,259,30528,debit,food,2024-10-10
15438,785,29171,debit,transfer,2024-11-26
15439,189,31422,credit,transfer,2024-08-21
15440,306,7214,credit,transfer,2024-11-28
15441,378,6674,debit,food,2024-02-12
15442,602,25096,debit,salary,2024-10-05
15443,343,26854,debit,food,2024-08-30
15444,774,38397,credit,food,2024-04-06
15445,156,3909,debit,salary,2024-03-30
15446,712,46404,credit,salary,2024-08-22
15447,55,17650,debit,transfer,2024-04-06
15448,766,29349,credit,transfer,2024-10-20
15449,442,41599,debit,transfer,2024-09-28
15450,685,38199,credit,food,2024-03-14
15451,200,21513,debit,atm,2024-09-08
15452,403,4787,debit,shopping,2024-02-10
15453,614,38225,debit,atm,2024-10-26
15454,797,21223,debit,salary,2024-09-29
15455,663,33195,debit,food,2024-11-03
15456,623,27535,debit,food,2024-10-25
15457,928,21722,credit,shopping,2024-10-05
15458,778,10385,credit,atm,2024-01-01
15459,603,43191,credit,salary,2024-04-02
15460,177,25027,credit,shopping,2024-10-07
15461,449,5391,debit,food,2024-01-06
15462,743,41293,debit,shopping,2024-11-05
15463,541,48408,debit,transfer,2024-11-29
15464,955,3222,credit,atm,2024-10-01
15465,301,4976,debit,salary,2024-04-12
15466,707,19212,debit,transfer,2024-10-20
15467,307,46574,debit,atm,2024-04-16
15468,751,9224,debit,transfer,2024-08-17
15469,869,1923,credit,shopping,2024-07-23
15470,991,36941,debit,salary,2024-06-26
15471,896,10487,credit,shopping,2024-04-07
15472,267,37263,debit,shopping,2024-02-27
15473,214,38919,credit,atm,2024-12-02
15474,594,34344,credit,salary,2024-06-25
15475,640,19080,debit,salary,2024-04-07
15476,483,24324,debit,shopping,2024-08-12
15477,262,7221,credit,salary,2024-08-23
15478,67,2530,debit,food,2024-04-01
15479,574,8054,debit,salary,2024-09-07
15480,133,11981,debit,shopping,2024-12-22
15481,649,17017,debit,food,2024-08-03
15482,540,17740,debit,food,2024-12-01
15483,512,12185,credit,atm,2024-07-23
15484,211,26359,credit,shopping,2024-01-26
15485,988,23197,credit,salary,2024-05-14
15486,987,3078,credit,food,2024-02-13
15487,717,4432,debit,shopping,2024-05-21
15488,253,20137,debit,atm,2024-02-21
15489,38,35881,debit,transfer,2024-06-08
15490,43,15189,credit,transfer,2024-12-26
15491,629,23584,debit,salary,2024-07-21
15492,405,14108,debit,transfer,2024-03-15
15493,987,18248,debit,food,2024-12-05
15494,702,3930,credit,food,2024-07-03
15495,46,3058,credit,shopping,2024-02-21
15496,454,26098,credit,salary,2024-08-26
15497,678,1640,debit,shopping,2024-04-23
15498,305,30777,debit,shopping,2024-07-07
15499,715,29201,debit,salary,2024-03-02
15500,233,41582,debit,shopping,2024-09-02
15501,245,44067,debit,transfer,2024-08-01
15502,721,7153,debit,atm,2024-11-27
15503,760,5770,debit,shopping,2024-12-24
15504,295,43558,credit,food,2024-06-07
15505,839,47130,credit,food,2024-10-13
15506,383,48215,debit,transfer,2024-01-12
15507,158,10381,credit,shopping,2024-10-17
15508,405,18222,debit,shopping,2024-11-08
15509,1,2633,debit,salary,2024-06-17
15510,217,10856,debit,shopping,2024-01-27
15511,928,25174,credit,shopping,2024-11-22
15512,507,18902,debit,food,2024-12-03
15513,761,37944,credit,salary,2024-03-16
15514,904,27422,debit,shopping,2024-06-04
15515,581,49736,credit,transfer,2024-03-15
15516,30,17148,debit,shopping,2024-09-15
15517,627,49879,credit,salary,2024-12-22
15518,520,9976,credit,transfer,2024-01-03
15519,881,37155,credit,transfer,2024-10-11
15520,275,46924,credit,transfer,2024-02-23
15521,492,15271,debit,food,2024-08-10
15522,827,42304,debit,food,2024-11-16
15523,951,5266,credit,transfer,2024-08-16
15524,926,10466,debit,food,2024-05-28
15525,847,20358,credit,transfer,2024-08-25
15526,36,43834,debit,transfer,2024-02-10
15527,311,13083,debit,atm,2024-08-21
15528,44,25815,debit,food,2024-01-20
15529,155,31185,debit,atm,2024-09-02
15530,77,45178,debit,transfer,2024-02-29
15531,590,27878,debit,transfer,2024-07-21
15532,613,11490,debit,atm,2024-07-01
15533,438,21024,credit,salary,2024-09-15
15534,432,45932,debit,transfer,2024-05-03
15535,542,43104,credit,food,2024-09-26
15536,39,40344,debit,shopping,2024-10-27
15537,239,807,credit,shopping,2024-04-18
15538,13,41492,debit,shopping,2024-12-16
15539,122,25148,debit,atm,2024-08-14
15540,144,49193,debit,transfer,2024-07-06
15541,684,32915,debit,salary,2024-06-25
15542,455,34782,credit,food,2024-11-21
15543,368,17589,credit,shopping,2024-12-14
15544,759,48258,debit,shopping,2024-11-03
15545,247,17051,credit,food,2024-03-03
15546,923,41539,debit,shopping,2024-09-01
15547,45,11552,credit,atm,2024-06-28
15548,765,28735,debit,transfer,2024-01-22
15549,375,32847,debit,transfer,2024-11-06
15550,291,33896,debit,salary,2024-04-22
15551,207,28033,credit,atm,2024-04-19
15552,924,34681,debit,salary,2024-01-03
15553,995,38381,debit,shopping,2024-09-14
15554,519,21287,debit,transfer,2024-07-05
15555,958,23053,debit,salary,2024-01-28
15556,242,33918,debit,salary,2024-09-04
15557,622,24802,debit,atm,2024-01-09
15558,114,6378,credit,shopping,2024-07-08
15559,819,44666,credit,food,2024-10-14
15560,302,18136,credit,atm,2024-03-15
15561,276,47595,debit,atm,2024-04-11
15562,96,24683,debit,shopping,2024-10-17
15563,294,4808,debit,food,2024-02-16
15564,701,9576,debit,atm,2024-02-05
15565,360,5418,credit,salary,2024-05-26
15566,288,29369,credit,salary,2024-05-02
15567,154,38727,debit,salary,2024-06-01
15568,570,45541,credit,salary,2024-11-11
15569,423,24854,credit,food,2024-04-30
15570,916,39461,credit,shopping,2024-08-19
15571,850,20079,debit,shopping,2024-04-04
15572,50,5010,debit,food,2024-01-23
15573,207,36122,debit,shopping,2024-04-24
15574,564,4553,credit,salary,2024-06-03
15575,854,21281,credit,food,2024-06-11
15576,883,23465,debit,salary,2024-03-17
15577,662,26426,debit,shopping,2024-10-18
15578,565,40805,credit,atm,2024-08-03
15579,213,4277,debit,food,2024-04-06
15580,66,3529,debit,transfer,2024-07-17
15581,232,33052,debit,transfer,2024-05-16
15582,885,36001,debit,salary,2024-01-21
15583,811,5078,debit,shopping,2024-06-08
15584,850,41566,debit,salary,2024-11-17
15585,663,13873,credit,transfer,2024-10-26
15586,717,6274,debit,food,2024-04-30
15587,320,21896,credit,salary,2024-07-11
15588,767,11977,debit,shopping,2024-12-01
15589,137,17822,credit,transfer,2024-08-02
15590,881,22655,debit,food,2024-05-22
15591,647,47325,debit,salary,2024-06-03
15592,937,13662,debit,food,2024-01-16
15593,566,6646,debit,atm,2024-10-28
15594,65,25358,debit,transfer,2024-12-24
15595,514,11806,debit,salary,2024-07-18
15596,132,29043,debit,food,2024-03-05
15597,334,22415,debit,salary,2024-01-19
15598,32,10452,credit,shopping,2024-03-30
15599,868,34597,debit,shopping,2024-02-06
15600,898,9709,debit,salary,2024-07-04
15601,872,45074,debit,transfer,2024-11-04
15602,498,32886,credit,salary,2024-02-16
15603,243,27328,credit,salary,2024-05-10
15604,192,49716,debit,salary,2024-03-28
15605,142,8982,debit,salary,2024-12-07
15606,660,16368,credit,transfer,2024-03-02
15607,601,5410,credit,atm,2024-05-08
15608,561,46672,debit,atm,2024-02-08
15609,648,24563,debit,food,2024-11-24
15610,988,11353,credit,transfer,2024-06-09
15611,191,20504,debit,transfer,2024-10-05
15612,942,49414,credit,transfer,2024-06-10
15613,149,9927,debit,shopping,2024-02-18
15614,599,11038,debit,transfer,2024-05-04
15615,416,33162,debit,shopping,2024-08-14
15616,520,25254,debit,atm,2024-10-31
15617,735,7340,debit,atm,2024-12-17
15618,869,39712,credit,shopping,2024-11-17
15619,16,1685,debit,salary,2024-03-11
15620,808,10641,debit,atm,2024-11-18
15621,106,5527,debit,salary,2024-09-03
15622,283,26847,debit,food,2024-02-08
15623,104,23296,debit,shopping,2024-04-09
15624,361,15720,credit,food,2024-01-01
15625,658,49446,credit,shopping,2024-06-22
15626,35,9133,debit,food,2024-06-12
15627,113,31170,debit,food,2024-06-20
15628,308,47022,debit,transfer,2024-01-31
15629,911,49204,debit,atm,2024-04-06
15630,959,12299,debit,shopping,2024-04-19
15631,53,12876,debit,atm,2024-07-04
15632,859,22827,debit,transfer,2024-02-22
15633,81,3031,debit,atm,2024-04-12
15634,616,14943,debit,shopping,2024-12-14
15635,834,5799,debit,transfer,2024-07-03
15636,369,21324,debit,salary,2024-07-19
15637,242,27421,debit,transfer,2024-03-18
15638,31,7736,debit,shopping,2024-09-04
15639,829,1960,debit,food,2024-09-17
15640,704,15089,debit,atm,2024-11-03
15641,869,48105,debit,food,2024-02-01
15642,361,37235,debit,salary,2024-05-13
15643,233,46522,credit,food,2024-04-02
15644,610,35039,credit,atm,2024-12-13
15645,34,36162,credit,food,2024-06-29
15646,243,13901,debit,transfer,2024-11-12
15647,951,30498,credit,shopping,2024-05-26
15648,59,4847,credit,food,2024-05-11
15649,771,37260,debit,shopping,2024-06-08
15650,529,5338,debit,shopping,2024-12-05
15651,78,2934,debit,shopping,2024-10-28
15652,718,48303,debit,transfer,2024-03-02
15653,302,45776,credit,shopping,2024-12-13
15654,678,26330,debit,food,2024-11-05
15655,803,7216,credit,shopping,2024-12-21
15656,897,3028,debit,transfer,2024-08-02
15657,112,28279,credit,shopping,2024-11-18
15658,413,22234,debit,food,2024-10-06
15659,900,39362,credit,transfer,2024-03-06
15660,317,34540,debit,salary,2024-01-18
15661,865,8290,debit,salary,2024-08-28
15662,145,23928,debit,food,2024-04-05
15663,668,4450,debit,atm,2024-02-17
15664,690,34155,credit,shopping,2024-02-17
15665,858,43786,debit,atm,2024-11-13
15666,648,16136,debit,transfer,2024-08-27
15667,930,28800,debit,shopping,2024-08-09
15668,827,6710,debit,atm,2024-08-17
15669,18,42118,debit,food,2024-06-03
15670,351,29520,debit,transfer,2024-03-02
15671,955,25277,credit,shopping,2024-04-11
15672,155,27950,credit,salary,2024-12-23
15673,784,39751,credit,shopping,2024-11-29
15674,506,11270,debit,transfer,2024-11-16
15675,778,49382,debit,salary,2024-11-03
15676,360,40912,debit,food,2024-01-01
15677,332,41170,debit,shopping,2024-02-09
15678,918,27247,debit,atm,2024-03-12
15679,528,35602,debit,atm,2024-05-24
15680,12,25506,credit,food,2024-01-01
15681,75,1166,credit,transfer,2024-03-18
15682,212,5070,credit,food,2024-07-23
15683,691,49536,debit,transfer,2024-07-23
15684,641,23450,debit,salary,2024-11-18
15685,283,29335,credit,transfer,2024-01-22
15686,195,40662,debit,salary,2024-10-17
15687,780,4214,debit,shopping,2024-11-07
15688,30,28254,credit,shopping,2024-08-19
15689,9,45702,debit,food,2024-02-14
15690,309,49299,credit,food,2024-12-07
15691,445,39006,debit,shopping,2024-10-15
15692,310,28990,credit,atm,2024-07-15
15693,677,21345,debit,salary,2024-05-09
15694,705,43138,debit,shopping,2024-11-10
15695,426,43366,debit,atm,2024-12-16
15696,817,24326,debit,transfer,2024-08-25
15697,772,36283,debit,shopping,2024-10-11
15698,704,12695,credit,atm,2024-08-08
15699,591,27818,credit,shopping,2024-11-06
15700,691,39318,debit,transfer,2024-12-15
15701,91,25243,debit,transfer,2024-05-29
15702,456,46278,debit,salary,2024-07-31
15703,444,6264,debit,transfer,2024-04-14
15704,727,32740,credit,transfer,2024-06-25
15705,79,7887,debit,salary,2024-07-17
15706,475,16024,credit,shopping,2024-08-04
15707,927,45386,debit,shopping,2024-01-16
15708,103,20549,debit,salary,2024-06-16
15709,623,181,credit,shopping,2024-06-21
15710,456,3105,debit,shopping,2024-03-04
15711,990,8508,debit,atm,2024-07-09
15712,314,434,debit,salary,2024-06-27
15713,247,11203,debit,salary,2024-08-24
15714,234,41812,debit,food,2024-01-10
15715,594,44821,debit,atm,2024-03-16
15716,644,25269,debit,shopping,2024-08-01
15717,235,30594,debit,food,2024-04-30
15718,790,43811,debit,atm,2024-06-21
15719,387,23552,credit,shopping,2024-12-06
15720,847,26354,debit,atm,2024-02-25
15721,611,3997,debit,transfer,2024-08-17
15722,943,4748,debit,shopping,2024-03-13
15723,38,9774,debit,atm,2024-07-30
15724,161,17266,debit,atm,2024-01-13
15725,462,26810,credit,food,2024-03-04
15726,944,20070,debit,atm,2024-04-24
15727,449,3894,debit,transfer,2024-08-03
15728,117,29284,debit,transfer,2024-06-06
15729,241,25659,debit,atm,2024-11-03
15730,26,15444,debit,shopping,2024-04-23
15731,648,45742,debit,food,2024-02-23
15732,562,38465,credit,shopping,2024-11-08
15733,976,31317,debit,atm,2024-01-18
15734,806,39918,debit,transfer,2024-01-25
15735,906,5151,credit,salary,2024-06-29
15736,298,17226,credit,food,2024-10-02
15737,805,4644,debit,shopping,2024-01-11
15738,154,12975,credit,transfer,2024-06-16
15739,732,4455,credit,shopping,2024-03-30
15740,652,20092,debit,atm,2024-03-27
15741,468,41153,debit,shopping,2024-06-23
15742,49,46176,debit,food,2024-02-25
15743,654,31174,debit,salary,2024-10-15
15744,46,2616,debit,salary,2024-08-04
15745,675,22722,credit,atm,2024-04-07
15746,285,46023,debit,food,2024-10-08
15747,780,49342,credit,salary,2024-12-24
15748,628,48271,credit,transfer,2024-11-20
15749,82,1579,debit,shopping,2024-01-29
15750,44,17438,credit,atm,2024-12-30
15751,706,27107,credit,transfer,2024-11-11
15752,770,41082,debit,atm,2024-06-01
15753,955,45178,credit,food,2024-04-16
15754,273,21936,debit,atm,2024-06-20
15755,394,29346,debit,salary,2024-04-30
15756,786,2647,debit,food,2024-01-12
15757,790,37791,credit,atm,2024-12-14
15758,595,28230,credit,transfer,2024-02-08
15759,58,49440,debit,food,2024-05-26
15760,565,49075,debit,food,2024-05-26
15761,1,559,debit,atm,2024-01-29
15762,216,2336,debit,atm,2024-07-12
15763,317,20930,debit,food,2024-03-30
15764,228,680,credit,shopping,2024-12-22
15765,473,14539,credit,shopping,2024-08-30
15766,484,4815,debit,salary,2024-08-13
15767,766,26207,debit,food,2024-08-09
15768,671,26044,credit,shopping,2024-11-27
15769,287,31864,credit,transfer,2024-01-20
15770,511,43494,debit,food,2024-12-18
15771,578,27667,debit,shopping,2024-09-21
15772,915,38765,credit,atm,2024-01-02
15773,821,32525,debit,transfer,2024-06-04
15774,972,41532,credit,salary,2024-02-03
15775,458,17342,credit,shopping,2024-10-03
15776,95,44049,debit,atm,2024-12-04
15777,493,18924,credit,transfer,2024-07-24
15778,765,11998,debit,transfer,2024-12-02
15779,150,34580,debit,salary,2024-12-06
15780,23,49767,debit,atm,2024-10-04
15781,756,40223,debit,shopping,2024-07-05
15782,215,43453,debit,food,2024-03-24
15783,399,17859,debit,transfer,2024-07-09
15784,410,23168,debit,shopping,2024-10-27
15785,131,3769,debit,food,2024-12-04
15786,855,14482,credit,shopping,2024-08-07
15787,148,15536,debit,shopping,2024-02-02
15788,381,18874,credit,transfer,2024-10-17
15789,109,36130,debit,transfer,2024-10-28
15790,552,4738,debit,shopping,2024-05-06
15791,121,2966,debit,shopping,2024-12-27
15792,295,9351,debit,salary,2024-06-12
15793,120,9048,debit,food,2024-12-29
15794,456,22978,debit,atm,2024-07-08
15795,530,287,debit,atm,2024-03-23
15796,169,32370,debit,salary,2024-08-05
15797,710,43441,debit,shopping,2024-12-21
15798,923,21062,credit,shopping,2024-12-28
15799,996,30011,debit,salary,2024-01-26
15800,143,19198,debit,atm,2024-05-14
15801,37,7508,debit,transfer,2024-12-08
15802,698,16779,credit,transfer,2024-05-12
15803,261,3633,debit,shopping,2024-08-02
15804,231,4240,debit,food,2024-11-30
15805,254,36910,credit,atm,2024-03-21
15806,329,26718,debit,food,2024-12-05
15807,903,20754,credit,shopping,2024-07-26
15808,297,30875,debit,atm,2024-04-21
15809,980,40601,debit,transfer,2024-05-02
15810,10,14776,credit,transfer,2024-08-10
15811,446,6105,debit,food,2024-05-01
15812,922,5970,credit,atm,2024-03-20
15813,836,4004,debit,shopping,2024-05-07
15814,230,48335,credit,salary,2024-11-29
15815,536,12073,debit,salary,2024-03-14
15816,78,47076,debit,salary,2024-08-12
15817,425,2361,debit,shopping,2024-10-23
15818,193,45913,debit,salary,2024-03-26
15819,401,17904,debit,food,2024-11-17
15820,109,23177,debit,transfer,2024-07-10
15821,792,47376,debit,salary,2024-09-19
15822,923,24780,debit,transfer,2024-05-02
15823,263,16962,debit,food,2024-05-06
15824,329,22002,debit,atm,2024-01-30
15825,363,39445,credit,atm,2024-06-15
15826,867,39653,debit,shopping,2024-05-26
15827,378,8984,debit,transfer,2024-09-10
15828,780,3138,debit,shopping,2024-02-07
15829,341,33061,debit,salary,2024-04-10
15830,259,31662,credit,shopping,2024-03-19
15831,335,26165,debit,food,2024-08-29
15832,85,32184,debit,shopping,2024-04-11
15833,522,49310,credit,salary,2024-12-20
15834,801,11901,debit,salary,2024-09-16
15835,814,21057,debit,food,2024-06-11
15836,571,2680,debit,transfer,2024-03-25
15837,308,26644,debit,atm,2024-04-19
15838,262,45747,credit,food,2024-07-06
15839,898,45113,credit,atm,2024-08-25
15840,797,32554,credit,food,2024-02-05
15841,631,46501,credit,food,2024-12-23
15842,680,11377,credit,shopping,2024-07-30
15843,865,40491,credit,shopping,2024-11-08
15844,701,33088,debit,shopping,2024-12-27
15845,452,975,debit,food,2024-12-30
15846,251,11754,debit,shopping,2024-03-24
15847,324,1296,debit,food,2024-03-30
15848,925,49587,debit,shopping,2024-05-11
15849,229,41284,credit,atm,2024-11-02
15850,702,23498,debit,transfer,2024-03-24
15851,828,14470,debit,shopping,2024-04-15
15852,636,28617,debit,salary,2024-06-28
15853,596,28959,debit,transfer,2024-07-21
15854,297,1347,debit,salary,2024-11-22
15855,727,24664,debit,transfer,2024-11-06
15856,237,46118,credit,shopping,2024-04-17
15857,978,7211,credit,atm,2024-01-31
15858,625,21073,debit,shopping,2024-02-19
15859,217,34754,debit,food,2024-03-27
15860,833,410,credit,salary,2024-05-22
15861,246,10860,debit,transfer,2024-03-05
15862,448,18088,debit,atm,2024-08-26
15863,847,22143,debit,salary,2024-09-22
15864,319,25044,debit,atm,2024-03-28
15865,994,36414,credit,salary,2024-11-30
15866,432,38219,debit,shopping,2024-06-24
15867,404,24501,debit,food,2024-05-28
15868,886,17481,debit,salary,2024-01-24
15869,37,33364,credit,atm,2024-05-30
15870,576,22169,debit,shopping,2024-11-20
15871,731,43064,debit,transfer,2024-10-15
15872,342,1298,debit,transfer,2024-02-05
15873,389,43405,credit,shopping,2024-08-19
15874,34,6010,credit,transfer,2024-07-04
15875,39,5584,credit,atm,2024-03-30
15876,579,46265,debit,food,2024-11-17
15877,209,676,debit,shopping,2024-08-13
15878,830,32921,credit,food,2024-10-13
15879,856,48857,credit,food,2024-12-25
15880,152,44492,debit,shopping,2024-07-09
15881,899,48703,debit,salary,2024-06-21
15882,365,33096,debit,atm,2024-03-23
15883,199,25454,debit,shopping,2024-04-30
15884,601,49058,credit,atm,2024-06-26
15885,760,30329,debit,food,2024-11-18
15886,835,12122,credit,food,2024-07-17
15887,79,1084,debit,salary,2024-12-08
15888,477,12760,debit,food,2024-08-16
15889,434,25144,debit,shopping,2024-05-08
15890,797,18951,debit,atm,2024-08-29
